"VECTOR","TARGET"
"chr11:5305726-5306426_18_-","chr11:5305726-5306426"
"chr11:5309188-5309888_33_-","chr11:5309188-5309888"
"chr11:5309188-5309888_14_+","chr11:5309188-5309888"
"chr11:5309188-5309888_24_+","chr11:5309188-5309888"
"chr11:5309188-5309888_32_-","chr11:5309188-5309888"
"chr11:5310480-5310697_8_-","chr11:5310480-5310697"
"chr11:5310480-5310697_5_-","chr11:5310480-5310697"
"chr11:5310480-5310697_8_+","chr11:5310480-5310697"
"chr11:5310480-5310697_6_-","chr11:5310480-5310697"
"chr11:5312413-5312913_19_-","chr11:5312413-5312913"
"chr11:5312413-5312913_26_+","chr11:5312413-5312913"
"chr11:5312413-5312913_9_-","chr11:5312413-5312913"
"chr11:5312413-5312913_25_+","chr11:5312413-5312913"
"chr11:5314242-5314443_8_-","chr11:5314242-5314443"
"chr11:5314242-5314443_1_-","chr11:5314242-5314443"
"chr11:5314242-5314443_6_+","chr11:5314242-5314443"
"chr11:5314242-5314443_3_+","chr11:5314242-5314443"
"chr11:5318937-5319389_9_+","chr11:5318937-5319389"
"chr11:5318937-5319389_4_-","chr11:5318937-5319389"
"chr11:5318937-5319389_29_+","chr11:5318937-5319389"
"chr11:5318937-5319389_8_+","chr11:5318937-5319389"
"chr11:5355588-5357042_49_+","chr11:5355588-5357042"
"chr11:5355588-5357042_65_-","chr11:5355588-5357042"
"chr11:5355588-5357042_40_+","chr11:5355588-5357042"
"chr11:5355588-5357042_12_-","chr11:5355588-5357042"
"chr11:5357553-5358004_12_-","chr11:5357553-5358004"
"chr11:5357553-5358004_12_+","chr11:5357553-5358004"
"chr11:5357553-5358004_15_-","chr11:5357553-5358004"
"chr11:5357553-5358004_18_-","chr11:5357553-5358004"
"chr11:537250-537635_42_-","chr11:537250-537635"
"chr11:537250-537635_35_+","chr11:537250-537635"
"chr11:537250-537635_3_-","chr11:537250-537635"
"chr11:537250-537635_36_+","chr11:537250-537635"
"chr11:5384995-5385322_12_+","chr11:5384995-5385322"
"chr11:5384995-5385322_10_-","chr11:5384995-5385322"
"chr11:5384995-5385322_2_+","chr11:5384995-5385322"
"chr11:5384995-5385322_1_-","chr11:5384995-5385322"
"chr11:5504792-5505065_3_+","chr11:5504792-5505065"
"chr11:5504792-5505065_12_+","chr11:5504792-5505065"
"chr11:5504792-5505065_13_-","chr11:5504792-5505065"
"chr11:5504792-5505065_9_+","chr11:5504792-5505065"
"chr11:551678-551880_34_-","chr11:551678-551880"
"chr11:551678-551880_31_-","chr11:551678-551880"
"chr11:551678-551880_3_+","chr11:551678-551880"
"chr11:551678-551880_10_-","chr11:551678-551880"
"chr11:5525495-5526063_11_+","chr11:5525495-5526063"
"chr11:5525495-5526063_15_+","chr11:5525495-5526063"
"chr11:5525495-5526063_17_-","chr11:5525495-5526063"
"chr11:5525495-5526063_30_-","chr11:5525495-5526063"
"chr11:5526714-5526942_6_-","chr11:5526714-5526942"
"chr11:5526714-5526942_14_+","chr11:5526714-5526942"
"chr11:5526714-5526942_11_+","chr11:5526714-5526942"
"chr11:5526714-5526942_12_+","chr11:5526714-5526942"
"chr11:5527035-5527277_5_-","chr11:5527035-5527277"
"chr11:5527035-5527277_1_-","chr11:5527035-5527277"
"chr11:5527035-5527277_2_-","chr11:5527035-5527277"
"chr11:5527035-5527277_7_-","chr11:5527035-5527277"
"chr11:5529256-5529524_25_+","chr11:5529256-5529524"
"chr11:5529256-5529524_10_+","chr11:5529256-5529524"
"chr11:5529256-5529524_16_-","chr11:5529256-5529524"
"chr11:5529256-5529524_5_+","chr11:5529256-5529524"
"chr11:5552298-5552493_4_+","chr11:5552298-5552493"
"chr11:5552298-5552493_2_+","chr11:5552298-5552493"
"chr11:5552298-5552493_3_+","chr11:5552298-5552493"
"chr11:5552298-5552493_1_+","chr11:5552298-5552493"
"chr11:5552522-5553049_27_+","chr11:5552522-5553049"
"chr11:5552522-5553049_28_+","chr11:5552522-5553049"
"chr11:5552522-5553049_23_+","chr11:5552522-5553049"
"chr11:5552522-5553049_5_-","chr11:5552522-5553049"
"chr11:5555055-5555871_37_-","chr11:5555055-5555871"
"chr11:5555055-5555871_8_-","chr11:5555055-5555871"
"chr11:5555055-5555871_23_+","chr11:5555055-5555871"
"chr11:5555055-5555871_47_-","chr11:5555055-5555871"
"chr11:5571845-5572179_13_+","chr11:5571845-5572179"
"chr11:5571845-5572179_7_+","chr11:5571845-5572179"
"chr11:5571845-5572179_4_-","chr11:5571845-5572179"
"chr11:5571845-5572179_2_-","chr11:5571845-5572179"
"chr11:5577988-5578384_2_+","chr11:5577988-5578384"
"chr11:5577988-5578384_7_+","chr11:5577988-5578384"
"chr11:5577988-5578384_12_+","chr11:5577988-5578384"
"chr11:5577988-5578384_12_-","chr11:5577988-5578384"
"chr11:5585556-5585902_10_+","chr11:5585556-5585902"
"chr11:5585556-5585902_5_+","chr11:5585556-5585902"
"chr11:5585556-5585902_7_-","chr11:5585556-5585902"
"chr11:5585556-5585902_1_-","chr11:5585556-5585902"
"chr11:559792-560075_23_-","chr11:559792-560075"
"chr11:559792-560075_13_-","chr11:559792-560075"
"chr11:559792-560075_12_-","chr11:559792-560075"
"chr11:559792-560075_3_-","chr11:559792-560075"
"chr11:5601887-5602076_2_-","chr11:5601887-5602076"
"chr11:5601887-5602076_3_-","chr11:5601887-5602076"
"chr11:5601887-5602076_7_+","chr11:5601887-5602076"
"chr11:5601887-5602076_6_+","chr11:5601887-5602076"
"chr11:5602190-5602675_22_-","chr11:5602190-5602675"
"chr11:5602190-5602675_29_-","chr11:5602190-5602675"
"chr11:5602190-5602675_19_+","chr11:5602190-5602675"
"chr11:5602190-5602675_23_-","chr11:5602190-5602675"
"chr11:5612858-5613333_10_+","chr11:5612858-5613333"
"chr11:5612858-5613333_9_-","chr11:5612858-5613333"
"chr11:5612858-5613333_7_-","chr11:5612858-5613333"
"chr11:5612858-5613333_22_+","chr11:5612858-5613333"
"chr11:5617134-5617668_39_-","chr11:5617134-5617668"
"chr11:5617134-5617668_12_-","chr11:5617134-5617668"
"chr11:5617134-5617668_12_+","chr11:5617134-5617668"
"chr11:5617134-5617668_27_+","chr11:5617134-5617668"
"chr11:5617708-5618540_27_+","chr11:5617708-5618540"
"chr11:5617708-5618540_33_+","chr11:5617708-5618540"
"chr11:5617708-5618540_18_-","chr11:5617708-5618540"
"chr11:5617708-5618540_15_-","chr11:5617708-5618540"
"chr11:5621516-5622094_34_+","chr11:5621516-5622094"
"chr11:5621516-5622094_4_+","chr11:5621516-5622094"
"chr11:5621516-5622094_17_-","chr11:5621516-5622094"
"chr11:5621516-5622094_12_-","chr11:5621516-5622094"
"chr11:5641813-5642824_5_-","chr11:5641813-5642824"
"chr11:5641813-5642824_10_-","chr11:5641813-5642824"
"chr11:5641813-5642824_16_+","chr11:5641813-5642824"
"chr11:5641813-5642824_49_-","chr11:5641813-5642824"
"chr11:5705493-5705627_8_-","chr11:5705493-5705627"
"chr11:5705493-5705627_2_-","chr11:5705493-5705627"
"chr11:5705493-5705627_9_+","chr11:5705493-5705627"
"chr11:5705493-5705627_7_-","chr11:5705493-5705627"
"chr11:5705628-5706756_61_+","chr11:5705628-5706756"
"chr11:5705628-5706756_58_-","chr11:5705628-5706756"
"chr11:5705628-5706756_54_+","chr11:5705628-5706756"
"chr11:5705628-5706756_2_+","chr11:5705628-5706756"
"chr11:5710751-5710820_1_+","chr11:5710751-5710820"
"chr11:5710837-5711101_14_-","chr11:5710837-5711101"
"chr11:5710837-5711101_7_+","chr11:5710837-5711101"
"chr11:5710837-5711101_6_-","chr11:5710837-5711101"
"chr11:5710837-5711101_12_-","chr11:5710837-5711101"
"chr11:5711581-5711854_6_+","chr11:5711581-5711854"
"chr11:5711581-5711854_7_+","chr11:5711581-5711854"
"chr11:5711581-5711854_1_-","chr11:5711581-5711854"
"chr11:5711581-5711854_2_+","chr11:5711581-5711854"
"chr11:5711902-5712444_25_+","chr11:5711902-5712444"
"chr11:5711902-5712444_20_-","chr11:5711902-5712444"
"chr11:5711902-5712444_7_+","chr11:5711902-5712444"
"chr11:5711902-5712444_6_+","chr11:5711902-5712444"
"chr11:5831136-5832192_19_+","chr11:5831136-5832192"
"chr11:5831136-5832192_4_-","chr11:5831136-5832192"
"chr11:5831136-5832192_22_+","chr11:5831136-5832192"
"chr11:5831136-5832192_33_+","chr11:5831136-5832192"
"chr11:5836760-5837108_6_+","chr11:5836760-5837108"
"chr11:5836760-5837108_3_-","chr11:5836760-5837108"
"chr11:5836760-5837108_4_+","chr11:5836760-5837108"
"chr11:5836760-5837108_6_-","chr11:5836760-5837108"
"chr11:587845-588335_17_-","chr11:587845-588335"
"chr11:587845-588335_16_-","chr11:587845-588335"
"chr11:587845-588335_23_-","chr11:587845-588335"
"chr11:587845-588335_10_-","chr11:587845-588335"
"chr11:613336-613898_18_-","chr11:613336-613898"
"chr11:613336-613898_40_-","chr11:613336-613898"
"chr11:613336-613898_8_-","chr11:613336-613898"
"chr11:613336-613898_31_+","chr11:613336-613898"
"chr11:6246241-6246630_12_-","chr11:6246241-6246630"
"chr11:6246241-6246630_11_-","chr11:6246241-6246630"
"chr11:6246241-6246630_16_-","chr11:6246241-6246630"
"chr11:6246241-6246630_3_-","chr11:6246241-6246630"
"chr11:6250045-6250106_3_-","chr11:6250045-6250106"
"chr11:6250045-6250106_1_-","chr11:6250045-6250106"
"chr11:6250045-6250106_2_+","chr11:6250045-6250106"
"chr11:6250045-6250106_2_-","chr11:6250045-6250106"
"chr11:6250575-6250841_9_-","chr11:6250575-6250841"
"chr11:6250575-6250841_6_-","chr11:6250575-6250841"
"chr11:6250575-6250841_2_+","chr11:6250575-6250841"
"chr11:6250575-6250841_11_-","chr11:6250575-6250841"
"chr11:6254316-6254375_3_+","chr11:6254316-6254375"
"chr11:6254316-6254375_2_-","chr11:6254316-6254375"
"chr11:6254316-6254375_1_-","chr11:6254316-6254375"
"chr11:6254316-6254375_2_+","chr11:6254316-6254375"
"chr11:6271100-6271383_8_-","chr11:6271100-6271383"
"chr11:6271100-6271383_19_+","chr11:6271100-6271383"
"chr11:6271100-6271383_11_+","chr11:6271100-6271383"
"chr11:6271100-6271383_15_+","chr11:6271100-6271383"
"chr11:6272435-6272687_13_+","chr11:6272435-6272687"
"chr11:6272435-6272687_14_+","chr11:6272435-6272687"
"chr11:6272435-6272687_10_-","chr11:6272435-6272687"
"chr11:6272435-6272687_17_-","chr11:6272435-6272687"
"chr11:6273254-6273682_23_-","chr11:6273254-6273682"
"chr11:6273254-6273682_22_-","chr11:6273254-6273682"
"chr11:6273254-6273682_18_-","chr11:6273254-6273682"
"chr11:6273254-6273682_21_-","chr11:6273254-6273682"
"chr11:628528-628920_20_+","chr11:628528-628920"
"chr11:628528-628920_2_+","chr11:628528-628920"
"chr11:628528-628920_10_-","chr11:628528-628920"
"chr11:628528-628920_19_+","chr11:628528-628920"
"chr11:6378427-6378837_8_-","chr11:6378427-6378837"
"chr11:6378427-6378837_17_+","chr11:6378427-6378837"
"chr11:6378427-6378837_9_-","chr11:6378427-6378837"
"chr11:6378427-6378837_22_+","chr11:6378427-6378837"
"chr11:6393188-6393352_12_+","chr11:6393188-6393352"
"chr11:6393188-6393352_18_+","chr11:6393188-6393352"
"chr11:6393188-6393352_4_-","chr11:6393188-6393352"
"chr11:6393188-6393352_2_-","chr11:6393188-6393352"
"chr11:6409810-6411893_93_+","chr11:6409810-6411893"
"chr11:6409810-6411893_57_-","chr11:6409810-6411893"
"chr11:6409810-6411893_128_+","chr11:6409810-6411893"
"chr11:6409810-6411893_81_-","chr11:6409810-6411893"
"chr11:6490280-6490833_16_-","chr11:6490280-6490833"
"chr11:6490280-6490833_2_-","chr11:6490280-6490833"
"chr11:6490280-6490833_44_-","chr11:6490280-6490833"
"chr11:6490280-6490833_5_+","chr11:6490280-6490833"
"chr11:6523173-6523531_28_+","chr11:6523173-6523531"
"chr11:6523173-6523531_13_+","chr11:6523173-6523531"
"chr11:6523173-6523531_23_+","chr11:6523173-6523531"
"chr11:6523173-6523531_24_+","chr11:6523173-6523531"
"chr11:6552502-6553024_11_-","chr11:6552502-6553024"
"chr11:6552502-6553024_17_-","chr11:6552502-6553024"
"chr11:6552502-6553024_26_-","chr11:6552502-6553024"
"chr11:6552502-6553024_8_-","chr11:6552502-6553024"
"chr11:6575674-6577103_19_+","chr11:6575674-6577103"
"chr11:6575674-6577103_40_-","chr11:6575674-6577103"
"chr11:6575674-6577103_24_+","chr11:6575674-6577103"
"chr11:6575674-6577103_43_-","chr11:6575674-6577103"
"chr11:6584452-6584930_46_+","chr11:6584452-6584930"
"chr11:6584452-6584930_40_+","chr11:6584452-6584930"
"chr11:6584452-6584930_42_+","chr11:6584452-6584930"
"chr11:6584452-6584930_20_+","chr11:6584452-6584930"
"chr11:6589478-6590232_58_-","chr11:6589478-6590232"
"chr11:6589478-6590232_32_+","chr11:6589478-6590232"
"chr11:6589478-6590232_68_-","chr11:6589478-6590232"
"chr11:6589478-6590232_41_+","chr11:6589478-6590232"
"chr11:6627979-6628950_25_+","chr11:6627979-6628950"
"chr11:6627979-6628950_56_-","chr11:6627979-6628950"
"chr11:6627979-6628950_34_+","chr11:6627979-6628950"
"chr11:6627979-6628950_59_-","chr11:6627979-6628950"
"chr11:6639261-6640007_29_+","chr11:6639261-6640007"
"chr11:6639261-6640007_30_+","chr11:6639261-6640007"
"chr11:6639261-6640007_39_+","chr11:6639261-6640007"
"chr11:6639261-6640007_51_+","chr11:6639261-6640007"
"chr11:6656514-6657244_3_-","chr11:6656514-6657244"
"chr11:6656514-6657244_11_+","chr11:6656514-6657244"
"chr11:6656514-6657244_24_+","chr11:6656514-6657244"
"chr11:6656514-6657244_4_-","chr11:6656514-6657244"
"chr11:665651-666395_8_+","chr11:665651-666395"
"chr11:665651-666395_18_+","chr11:665651-666395"
"chr11:665651-666395_3_+","chr11:665651-666395"
"chr11:665651-666395_41_-","chr11:665651-666395"
"chr11:6659203-6659528_6_-","chr11:6659203-6659528"
"chr11:6659203-6659528_17_+","chr11:6659203-6659528"
"chr11:6659203-6659528_9_+","chr11:6659203-6659528"
"chr11:6659203-6659528_13_-","chr11:6659203-6659528"
"chr11:6659738-6659939_1_-","chr11:6659738-6659939"
"chr11:6659738-6659939_2_-","chr11:6659738-6659939"
"chr11:6659738-6659939_3_-","chr11:6659738-6659939"
"chr11:6659738-6659939_8_+","chr11:6659738-6659939"
"chr11:6660394-6660749_18_-","chr11:6660394-6660749"
"chr11:6660394-6660749_11_-","chr11:6660394-6660749"
"chr11:6660394-6660749_8_-","chr11:6660394-6660749"
"chr11:6660394-6660749_12_-","chr11:6660394-6660749"
"chr11:6672131-6672630_35_+","chr11:6672131-6672630"
"chr11:6672131-6672630_19_+","chr11:6672131-6672630"
"chr11:6672131-6672630_27_+","chr11:6672131-6672630"
"chr11:6672131-6672630_18_+","chr11:6672131-6672630"
"chr11:6689042-6689383_24_+","chr11:6689042-6689383"
"chr11:6689042-6689383_1_+","chr11:6689042-6689383"
"chr11:6689042-6689383_27_+","chr11:6689042-6689383"
"chr11:6689042-6689383_21_-","chr11:6689042-6689383"
"chr11:6693245-6693505_16_-","chr11:6693245-6693505"
"chr11:6693245-6693505_9_+","chr11:6693245-6693505"
"chr11:6693245-6693505_13_+","chr11:6693245-6693505"
"chr11:6693245-6693505_6_+","chr11:6693245-6693505"
"chr11:6699627-6699937_1_+","chr11:6699627-6699937"
"chr11:6699627-6699937_3_-","chr11:6699627-6699937"
"chr11:6699627-6699937_10_+","chr11:6699627-6699937"
"chr11:6699627-6699937_9_+","chr11:6699627-6699937"
"chr11:6711624-6711779_5_+","chr11:6711624-6711779"
"chr11:6711624-6711779_9_+","chr11:6711624-6711779"
"chr11:6711624-6711779_8_+","chr11:6711624-6711779"
"chr11:6711624-6711779_10_+","chr11:6711624-6711779"
"chr11:6713522-6713610_5_+","chr11:6713522-6713610"
"chr11:6713522-6713610_3_+","chr11:6713522-6713610"
"chr11:6713522-6713610_4_+","chr11:6713522-6713610"
"chr11:6713522-6713610_1_+","chr11:6713522-6713610"
"chr11:6715158-6715381_3_+","chr11:6715158-6715381"
"chr11:6715158-6715381_4_+","chr11:6715158-6715381"
"chr11:6715158-6715381_6_+","chr11:6715158-6715381"
"chr11:6715158-6715381_7_-","chr11:6715158-6715381"
"chr11:6715385-6715566_17_-","chr11:6715385-6715566"
"chr11:6715385-6715566_8_-","chr11:6715385-6715566"
"chr11:6715385-6715566_6_-","chr11:6715385-6715566"
"chr11:6715385-6715566_16_-","chr11:6715385-6715566"
"chr11:6749336-6750061_29_+","chr11:6749336-6750061"
"chr11:6749336-6750061_15_-","chr11:6749336-6750061"
"chr11:6749336-6750061_14_-","chr11:6749336-6750061"
"chr11:6749336-6750061_10_-","chr11:6749336-6750061"
"chr11:6766407-6767282_17_-","chr11:6766407-6767282"
"chr11:6766407-6767282_16_-","chr11:6766407-6767282"
"chr11:6766407-6767282_54_-","chr11:6766407-6767282"
"chr11:6766407-6767282_42_-","chr11:6766407-6767282"
"chr11:6768324-6768843_23_-","chr11:6768324-6768843"
"chr11:6768324-6768843_10_-","chr11:6768324-6768843"
"chr11:6768324-6768843_17_-","chr11:6768324-6768843"
"chr11:6768324-6768843_9_-","chr11:6768324-6768843"
"chr11:690929-691358_22_-","chr11:690929-691358"
"chr11:690929-691358_13_+","chr11:690929-691358"
"chr11:690929-691358_32_+","chr11:690929-691358"
"chr11:690929-691358_21_-","chr11:690929-691358"
"chr11:6991262-6991348_2_-","chr11:6991262-6991348"
"chr11:6991262-6991348_1_-","chr11:6991262-6991348"
"chr11:706017-706192_17_-","chr11:706017-706192"
"chr11:706017-706192_15_-","chr11:706017-706192"
"chr11:706017-706192_15_+","chr11:706017-706192"
"chr11:706017-706192_18_-","chr11:706017-706192"
"chr11:7093730-7094380_47_-","chr11:7093730-7094380"
"chr11:7093730-7094380_14_-","chr11:7093730-7094380"
"chr11:7093730-7094380_40_-","chr11:7093730-7094380"
"chr11:7093730-7094380_48_-","chr11:7093730-7094380"
"chr11:7100936-7101262_26_+","chr11:7100936-7101262"
"chr11:7100936-7101262_2_+","chr11:7100936-7101262"
"chr11:7100936-7101262_24_+","chr11:7100936-7101262"
"chr11:7100936-7101262_25_+","chr11:7100936-7101262"
"chr11:7101264-7101322_4_+","chr11:7101264-7101322"
"chr11:7101264-7101322_1_+","chr11:7101264-7101322"
"chr11:7101264-7101322_2_+","chr11:7101264-7101322"
"chr11:727885-728524_87_+","chr11:727885-728524"
"chr11:727885-728524_85_+","chr11:727885-728524"
"chr11:727885-728524_10_+","chr11:727885-728524"
"chr11:727885-728524_3_-","chr11:727885-728524"
"chr11:741567-741825_8_-","chr11:741567-741825"
"chr11:741567-741825_7_+","chr11:741567-741825"
"chr11:741567-741825_7_-","chr11:741567-741825"
"chr11:741567-741825_10_+","chr11:741567-741825"
"chr11:745451-745658_5_-","chr11:745451-745658"
"chr11:745451-745658_5_+","chr11:745451-745658"
"chr11:745451-745658_3_+","chr11:745451-745658"
"chr11:745451-745658_4_-","chr11:745451-745658"
"chr11:745659-745806_8_+","chr11:745659-745806"
"chr11:745659-745806_3_-","chr11:745659-745806"
"chr11:745659-745806_2_-","chr11:745659-745806"
"chr11:745659-745806_1_-","chr11:745659-745806"
"chr11:7621830-7622061_2_-","chr11:7621830-7622061"
"chr11:7621830-7622061_7_-","chr11:7621830-7622061"
"chr11:7621830-7622061_5_-","chr11:7621830-7622061"
"chr11:7621830-7622061_9_-","chr11:7621830-7622061"
"chr11:783642-783767_11_+","chr11:783642-783767"
"chr11:783642-783767_7_+","chr11:783642-783767"
"chr11:783642-783767_6_+","chr11:783642-783767"
"chr11:783642-783767_1_-","chr11:783642-783767"
"chr11:816450-816652_4_+","chr11:816450-816652"
"chr11:816450-816652_25_-","chr11:816450-816652"
"chr11:816450-816652_12_-","chr11:816450-816652"
"chr11:816450-816652_27_-","chr11:816450-816652"
"chr11:8227714-8228645_13_+","chr11:8227714-8228645"
"chr11:8227714-8228645_39_+","chr11:8227714-8228645"
"chr11:8227714-8228645_16_-","chr11:8227714-8228645"
"chr11:8227714-8228645_65_-","chr11:8227714-8228645"
"chr11:862076-862396_39_+","chr11:862076-862396"
"chr11:862076-862396_37_+","chr11:862076-862396"
"chr11:862076-862396_16_+","chr11:862076-862396"
"chr11:862076-862396_40_+","chr11:862076-862396"
"chr11:8659806-8660218_31_+","chr11:8659806-8660218"
"chr11:8659806-8660218_28_+","chr11:8659806-8660218"
"chr11:8659806-8660218_26_+","chr11:8659806-8660218"
"chr11:8659806-8660218_30_+","chr11:8659806-8660218"
"chr11:8722681-8722948_12_-","chr11:8722681-8722948"
"chr11:8722681-8722948_14_-","chr11:8722681-8722948"
"chr11:8722681-8722948_9_-","chr11:8722681-8722948"
"chr11:8722681-8722948_5_+","chr11:8722681-8722948"
"chr11:8722949-8723160_15_-","chr11:8722949-8723160"
"chr11:8722949-8723160_3_+","chr11:8722949-8723160"
"chr11:8722949-8723160_16_-","chr11:8722949-8723160"
"chr11:8722949-8723160_5_+","chr11:8722949-8723160"
"chr11:8755444-8755833_5_-","chr11:8755444-8755833"
"chr11:8755444-8755833_32_-","chr11:8755444-8755833"
"chr11:8755444-8755833_10_+","chr11:8755444-8755833"
"chr11:8755444-8755833_5_+","chr11:8755444-8755833"
"chr11:875736-876561_8_+","chr11:875736-876561"
"chr11:875736-876561_51_+","chr11:875736-876561"
"chr11:875736-876561_13_+","chr11:875736-876561"
"chr11:875736-876561_23_-","chr11:875736-876561"
"chr11:8790198-8790869_22_+","chr11:8790198-8790869"
"chr11:8790198-8790869_18_-","chr11:8790198-8790869"
"chr11:8790198-8790869_37_-","chr11:8790198-8790869"
"chr11:8790198-8790869_10_-","chr11:8790198-8790869"
"chr11:8835144-8835632_32_+","chr11:8835144-8835632"
"chr11:8835144-8835632_10_-","chr11:8835144-8835632"
"chr11:8835144-8835632_9_-","chr11:8835144-8835632"
"chr11:8835144-8835632_31_+","chr11:8835144-8835632"
"chr11:8847572-8848484_26_+","chr11:8847572-8848484"
"chr11:8847572-8848484_44_-","chr11:8847572-8848484"
"chr11:8847572-8848484_49_-","chr11:8847572-8848484"
"chr11:8847572-8848484_21_-","chr11:8847572-8848484"
"chr11:8848718-8849296_13_-","chr11:8848718-8849296"
"chr11:8848718-8849296_28_-","chr11:8848718-8849296"
"chr11:8848718-8849296_31_-","chr11:8848718-8849296"
"chr11:8848718-8849296_9_+","chr11:8848718-8849296"
"chr11:8851083-8851387_18_-","chr11:8851083-8851387"
"chr11:8851083-8851387_16_-","chr11:8851083-8851387"
"chr11:8851083-8851387_21_-","chr11:8851083-8851387"
"chr11:8851083-8851387_2_+","chr11:8851083-8851387"
"chr11:8857867-8857938_5_-","chr11:8857867-8857938"
"chr11:8857867-8857938_3_+","chr11:8857867-8857938"
"chr11:8857867-8857938_2_-","chr11:8857867-8857938"
"chr11:8857867-8857938_1_-","chr11:8857867-8857938"
"chr11:8935492-8935987_17_-","chr11:8935492-8935987"
"chr11:8935492-8935987_18_-","chr11:8935492-8935987"
"chr11:8935492-8935987_2_+","chr11:8935492-8935987"
"chr11:8935492-8935987_11_+","chr11:8935492-8935987"
"chr11:8956428-8956743_20_+","chr11:8956428-8956743"
"chr11:8956428-8956743_9_+","chr11:8956428-8956743"
"chr11:8956428-8956743_10_+","chr11:8956428-8956743"
"chr11:8956428-8956743_2_-","chr11:8956428-8956743"
"chr11:8956763-8956888_4_+","chr11:8956763-8956888"
"chr11:8956763-8956888_3_+","chr11:8956763-8956888"
"chr11:8956763-8956888_2_-","chr11:8956763-8956888"
"chr11:8956763-8956888_2_+","chr11:8956763-8956888"
"chr11:8981063-8981513_16_+","chr11:8981063-8981513"
"chr11:8981063-8981513_18_-","chr11:8981063-8981513"
"chr11:8981063-8981513_10_+","chr11:8981063-8981513"
"chr11:8981063-8981513_17_-","chr11:8981063-8981513"
"chr11:8984255-8984762_14_-","chr11:8984255-8984762"
"chr11:8984255-8984762_19_+","chr11:8984255-8984762"
"chr11:8984255-8984762_10_-","chr11:8984255-8984762"
"chr11:8984255-8984762_15_-","chr11:8984255-8984762"
"chr11:8993479-8993886_18_+","chr11:8993479-8993886"
"chr11:8993479-8993886_25_+","chr11:8993479-8993886"
"chr11:8993479-8993886_21_+","chr11:8993479-8993886"
"chr11:8993479-8993886_8_+","chr11:8993479-8993886"
"chr11:9009767-9010753_54_+","chr11:9009767-9010753"
"chr11:9009767-9010753_1_+","chr11:9009767-9010753"
"chr11:9009767-9010753_13_-","chr11:9009767-9010753"
"chr11:9009767-9010753_14_-","chr11:9009767-9010753"
"chr11:9015603-9015983_2_-","chr11:9015603-9015983"
"chr11:9015603-9015983_13_+","chr11:9015603-9015983"
"chr11:9015603-9015983_3_-","chr11:9015603-9015983"
"chr11:9015603-9015983_2_+","chr11:9015603-9015983"
"chr11:9023169-9023743_4_+","chr11:9023169-9023743"
"chr11:9023169-9023743_18_-","chr11:9023169-9023743"
"chr11:9023169-9023743_20_-","chr11:9023169-9023743"
"chr11:9023169-9023743_22_+","chr11:9023169-9023743"
"chr11:9023823-9023885_1_-","chr11:9023823-9023885"
"chr11:9023823-9023885_1_+","chr11:9023823-9023885"
"chr11:9121144-9121813_39_-","chr11:9121144-9121813"
"chr11:9121144-9121813_29_-","chr11:9121144-9121813"
"chr11:9121144-9121813_31_-","chr11:9121144-9121813"
"chr11:9121144-9121813_11_+","chr11:9121144-9121813"
"chr11:9142473-9142807_9_-","chr11:9142473-9142807"
"chr11:9142473-9142807_19_+","chr11:9142473-9142807"
"chr11:9142473-9142807_12_+","chr11:9142473-9142807"
"chr11:9142473-9142807_15_+","chr11:9142473-9142807"
"chr11:9145302-9145458_7_+","chr11:9145302-9145458"
"chr11:9145302-9145458_2_+","chr11:9145302-9145458"
"chr11:9145302-9145458_5_+","chr11:9145302-9145458"
"chr11:9145302-9145458_8_+","chr11:9145302-9145458"
"chr11:9145459-9146189_33_+","chr11:9145459-9146189"
"chr11:9145459-9146189_36_-","chr11:9145459-9146189"
"chr11:9145459-9146189_20_+","chr11:9145459-9146189"
"chr11:9145459-9146189_14_-","chr11:9145459-9146189"
"chr11:914744-915124_25_-","chr11:914744-915124"
"chr11:914744-915124_27_+","chr11:914744-915124"
"chr11:914744-915124_19_-","chr11:914744-915124"
"chr11:914744-915124_33_-","chr11:914744-915124"
"chr11:9159108-9159674_12_+","chr11:9159108-9159674"
"chr11:9159108-9159674_10_+","chr11:9159108-9159674"
"chr11:9159108-9159674_3_+","chr11:9159108-9159674"
"chr11:9159108-9159674_2_-","chr11:9159108-9159674"
"chr11:9177107-9177882_23_+","chr11:9177107-9177882"
"chr11:9177107-9177882_38_+","chr11:9177107-9177882"
"chr11:9177107-9177882_30_+","chr11:9177107-9177882"
"chr11:9177107-9177882_5_-","chr11:9177107-9177882"
"chr11:9191168-9191794_5_-","chr11:9191168-9191794"
"chr11:9191168-9191794_10_+","chr11:9191168-9191794"
"chr11:9191168-9191794_23_+","chr11:9191168-9191794"
"chr11:9191168-9191794_16_-","chr11:9191168-9191794"
"chr11:919230-919287_2_-","chr11:919230-919287"
"chr11:919230-919287_2_+","chr11:919230-919287"
"chr11:919230-919287_5_+","chr11:919230-919287"
"chr11:919230-919287_1_+","chr11:919230-919287"
"chr11:919288-919489_5_-","chr11:919288-919489"
"chr11:919288-919489_12_+","chr11:919288-919489"
"chr11:919288-919489_3_-","chr11:919288-919489"
"chr11:919288-919489_4_+","chr11:919288-919489"
"chr11:9251239-9251430_12_-","chr11:9251239-9251430"
"chr11:9251239-9251430_4_-","chr11:9251239-9251430"
"chr11:9251239-9251430_8_-","chr11:9251239-9251430"
