"VECTOR","TARGET"
"chr8:123840304-123841003_5_+","chr8:123840304-123841003"
"chr8:123840304-123841003_10_-","chr8:123840304-123841003"
"chr8:123840304-123841003_55_+","chr8:123840304-123841003"
"chr8:123840304-123841003_14_+","chr8:123840304-123841003"
"chr8:123850026-123850218_8_-","chr8:123850026-123850218"
"chr8:123850026-123850218_7_+","chr8:123850026-123850218"
"chr8:123850026-123850218_9_-","chr8:123850026-123850218"
"chr8:123850026-123850218_10_+","chr8:123850026-123850218"
"chr8:123869961-123870625_15_+","chr8:123869961-123870625"
"chr8:123869961-123870625_13_-","chr8:123869961-123870625"
"chr8:123869961-123870625_23_-","chr8:123869961-123870625"
"chr8:123869961-123870625_38_+","chr8:123869961-123870625"
"chr8:123933652-123933749_15_-","chr8:123933652-123933749"
"chr8:123933652-123933749_2_-","chr8:123933652-123933749"
"chr8:123933652-123933749_5_-","chr8:123933652-123933749"
"chr8:123933652-123933749_10_-","chr8:123933652-123933749"
"chr8:124027077-124027591_6_+","chr8:124027077-124027591"
"chr8:124027077-124027591_26_+","chr8:124027077-124027591"
"chr8:124027077-124027591_8_-","chr8:124027077-124027591"
"chr8:124027077-124027591_21_-","chr8:124027077-124027591"
"chr8:124027789-124028082_13_-","chr8:124027789-124028082"
"chr8:124027789-124028082_7_+","chr8:124027789-124028082"
"chr8:124027789-124028082_12_-","chr8:124027789-124028082"
"chr8:124027789-124028082_14_-","chr8:124027789-124028082"
"chr8:124052453-124052886_15_+","chr8:124052453-124052886"
"chr8:124052453-124052886_6_-","chr8:124052453-124052886"
"chr8:124052453-124052886_8_-","chr8:124052453-124052886"
"chr8:124052453-124052886_9_+","chr8:124052453-124052886"
"chr8:124070033-124070300_4_+","chr8:124070033-124070300"
"chr8:124070033-124070300_10_-","chr8:124070033-124070300"
"chr8:124070033-124070300_9_+","chr8:124070033-124070300"
"chr8:124070033-124070300_12_+","chr8:124070033-124070300"
"chr8:124073134-124073404_25_+","chr8:124073134-124073404"
"chr8:124073134-124073404_11_+","chr8:124073134-124073404"
"chr8:124073134-124073404_4_-","chr8:124073134-124073404"
"chr8:124073134-124073404_12_+","chr8:124073134-124073404"
"chr8:124077711-124078325_32_-","chr8:124077711-124078325"
"chr8:124077711-124078325_10_-","chr8:124077711-124078325"
"chr8:124077711-124078325_20_-","chr8:124077711-124078325"
"chr8:124077711-124078325_16_-","chr8:124077711-124078325"
"chr8:124111791-124111969_7_+","chr8:124111791-124111969"
"chr8:124111791-124111969_4_-","chr8:124111791-124111969"
"chr8:124111791-124111969_10_+","chr8:124111791-124111969"
"chr8:124111791-124111969_21_+","chr8:124111791-124111969"
"chr8:124115873-124116218_8_+","chr8:124115873-124116218"
"chr8:124115873-124116218_2_-","chr8:124115873-124116218"
"chr8:124115873-124116218_7_-","chr8:124115873-124116218"
"chr8:124115873-124116218_11_+","chr8:124115873-124116218"
"chr8:124124977-124125300_4_-","chr8:124124977-124125300"
"chr8:124124977-124125300_6_+","chr8:124124977-124125300"
"chr8:124124977-124125300_9_+","chr8:124124977-124125300"
"chr8:124124977-124125300_5_+","chr8:124124977-124125300"
"chr8:124138656-124138949_3_-","chr8:124138656-124138949"
"chr8:124138656-124138949_4_-","chr8:124138656-124138949"
"chr8:124138656-124138949_4_+","chr8:124138656-124138949"
"chr8:124138656-124138949_8_-","chr8:124138656-124138949"
"chr8:124149782-124150179_22_+","chr8:124149782-124150179"
"chr8:124149782-124150179_17_-","chr8:124149782-124150179"
"chr8:124149782-124150179_23_+","chr8:124149782-124150179"
"chr8:124149782-124150179_20_+","chr8:124149782-124150179"
"chr8:124161263-124161656_10_+","chr8:124161263-124161656"
"chr8:124161263-124161656_7_+","chr8:124161263-124161656"
"chr8:124161263-124161656_2_-","chr8:124161263-124161656"
"chr8:124161263-124161656_15_-","chr8:124161263-124161656"
"chr8:124165736-124165845_4_-","chr8:124165736-124165845"
"chr8:124165736-124165845_3_-","chr8:124165736-124165845"
"chr8:124165736-124165845_1_+","chr8:124165736-124165845"
"chr8:124165736-124165845_2_-","chr8:124165736-124165845"
"chr8:124167038-124167302_2_+","chr8:124167038-124167302"
"chr8:124167038-124167302_5_-","chr8:124167038-124167302"
"chr8:124167038-124167302_3_+","chr8:124167038-124167302"
"chr8:124167038-124167302_5_+","chr8:124167038-124167302"
"chr8:124169503-124169661_4_-","chr8:124169503-124169661"
"chr8:124169503-124169661_2_+","chr8:124169503-124169661"
"chr8:124169503-124169661_3_+","chr8:124169503-124169661"
"chr8:124169503-124169661_6_+","chr8:124169503-124169661"
"chr8:124171315-124171421_8_-","chr8:124171315-124171421"
"chr8:124171315-124171421_2_+","chr8:124171315-124171421"
"chr8:124171315-124171421_3_-","chr8:124171315-124171421"
"chr8:124171315-124171421_4_-","chr8:124171315-124171421"
"chr8:124177040-124177417_9_+","chr8:124177040-124177417"
"chr8:124177040-124177417_13_+","chr8:124177040-124177417"
"chr8:124177040-124177417_19_-","chr8:124177040-124177417"
"chr8:124177040-124177417_11_+","chr8:124177040-124177417"
"chr8:124178509-124178893_19_-","chr8:124178509-124178893"
"chr8:124178509-124178893_11_-","chr8:124178509-124178893"
"chr8:124178509-124178893_30_+","chr8:124178509-124178893"
"chr8:124178509-124178893_32_+","chr8:124178509-124178893"
"chr8:124178948-124180157_104_-","chr8:124178948-124180157"
"chr8:124178948-124180157_95_-","chr8:124178948-124180157"
"chr8:124178948-124180157_122_-","chr8:124178948-124180157"
"chr8:124178948-124180157_71_+","chr8:124178948-124180157"
"chr8:124180272-124180415_8_+","chr8:124180272-124180415"
"chr8:124180272-124180415_9_+","chr8:124180272-124180415"
"chr8:124180272-124180415_7_+","chr8:124180272-124180415"
"chr8:124180272-124180415_2_-","chr8:124180272-124180415"
"chr8:124184045-124184300_5_-","chr8:124184045-124184300"
"chr8:124184045-124184300_4_-","chr8:124184045-124184300"
"chr8:124184045-124184300_7_+","chr8:124184045-124184300"
"chr8:124184045-124184300_8_+","chr8:124184045-124184300"
"chr8:124190910-124191481_14_-","chr8:124190910-124191481"
"chr8:124190910-124191481_23_+","chr8:124190910-124191481"
"chr8:124190910-124191481_19_-","chr8:124190910-124191481"
"chr8:124190910-124191481_21_+","chr8:124190910-124191481"
"chr8:124193563-124193945_14_-","chr8:124193563-124193945"
"chr8:124193563-124193945_17_-","chr8:124193563-124193945"
"chr8:124193563-124193945_16_+","chr8:124193563-124193945"
"chr8:124193563-124193945_24_-","chr8:124193563-124193945"
"chr8:124193998-124194195_2_+","chr8:124193998-124194195"
"chr8:124193998-124194195_3_+","chr8:124193998-124194195"
"chr8:124193998-124194195_4_+","chr8:124193998-124194195"
"chr8:124193998-124194195_19_-","chr8:124193998-124194195"
"chr8:124210420-124210676_7_-","chr8:124210420-124210676"
"chr8:124210420-124210676_8_-","chr8:124210420-124210676"
"chr8:124210420-124210676_6_-","chr8:124210420-124210676"
"chr8:124210420-124210676_5_-","chr8:124210420-124210676"
"chr8:124248678-124249062_1_+","chr8:124248678-124249062"
"chr8:124248678-124249062_2_+","chr8:124248678-124249062"
"chr8:124248678-124249062_30_+","chr8:124248678-124249062"
"chr8:124248678-124249062_4_+","chr8:124248678-124249062"
"chr8:124263017-124263587_17_-","chr8:124263017-124263587"
"chr8:124263017-124263587_16_-","chr8:124263017-124263587"
"chr8:124263017-124263587_13_+","chr8:124263017-124263587"
"chr8:124263017-124263587_20_-","chr8:124263017-124263587"
"chr8:124281194-124281631_13_-","chr8:124281194-124281631"
"chr8:124281194-124281631_17_-","chr8:124281194-124281631"
"chr8:124281194-124281631_14_-","chr8:124281194-124281631"
"chr8:124281194-124281631_12_-","chr8:124281194-124281631"
"chr8:124282150-124282269_1_+","chr8:124282150-124282269"
"chr8:124282150-124282269_5_-","chr8:124282150-124282269"
"chr8:124282150-124282269_4_-","chr8:124282150-124282269"
"chr8:124282150-124282269_3_-","chr8:124282150-124282269"
"chr8:124293775-124293935_3_+","chr8:124293775-124293935"
"chr8:124293775-124293935_2_-","chr8:124293775-124293935"
"chr8:124293775-124293935_5_+","chr8:124293775-124293935"
"chr8:124293775-124293935_13_-","chr8:124293775-124293935"
"chr8:124294630-124295128_8_+","chr8:124294630-124295128"
"chr8:124294630-124295128_9_+","chr8:124294630-124295128"
"chr8:124294630-124295128_17_+","chr8:124294630-124295128"
"chr8:124294630-124295128_3_-","chr8:124294630-124295128"
"chr8:124298540-124298734_13_+","chr8:124298540-124298734"
"chr8:124298540-124298734_5_+","chr8:124298540-124298734"
"chr8:124298540-124298734_14_+","chr8:124298540-124298734"
"chr8:124298540-124298734_1_-","chr8:124298540-124298734"
"chr8:124402575-124402884_18_-","chr8:124402575-124402884"
"chr8:124402575-124402884_5_-","chr8:124402575-124402884"
"chr8:124402575-124402884_3_+","chr8:124402575-124402884"
"chr8:124402575-124402884_4_+","chr8:124402575-124402884"
"chr8:124407454-124407786_18_+","chr8:124407454-124407786"
"chr8:124407454-124407786_17_+","chr8:124407454-124407786"
"chr8:124407454-124407786_24_-","chr8:124407454-124407786"
"chr8:124407454-124407786_15_-","chr8:124407454-124407786"
"chr8:124425187-124425554_22_-","chr8:124425187-124425554"
"chr8:124425187-124425554_2_-","chr8:124425187-124425554"
"chr8:124425187-124425554_11_+","chr8:124425187-124425554"
"chr8:124425187-124425554_25_-","chr8:124425187-124425554"
"chr8:124425701-124425902_1_+","chr8:124425701-124425902"
"chr8:124425701-124425902_5_-","chr8:124425701-124425902"
"chr8:124425701-124425902_6_-","chr8:124425701-124425902"
"chr8:124425701-124425902_4_+","chr8:124425701-124425902"
"chr8:124426172-124426338_9_+","chr8:124426172-124426338"
"chr8:124426172-124426338_8_+","chr8:124426172-124426338"
"chr8:124426172-124426338_6_+","chr8:124426172-124426338"
"chr8:124426172-124426338_6_-","chr8:124426172-124426338"
"chr8:124458719-124459397_24_+","chr8:124458719-124459397"
"chr8:124458719-124459397_10_-","chr8:124458719-124459397"
"chr8:124458719-124459397_5_-","chr8:124458719-124459397"
"chr8:124458719-124459397_7_+","chr8:124458719-124459397"
"chr8:124460020-124460372_8_-","chr8:124460020-124460372"
"chr8:124460020-124460372_13_-","chr8:124460020-124460372"
"chr8:124460020-124460372_10_-","chr8:124460020-124460372"
"chr8:124460020-124460372_9_+","chr8:124460020-124460372"
"chr8:124463057-124463653_13_-","chr8:124463057-124463653"
"chr8:124463057-124463653_20_-","chr8:124463057-124463653"
"chr8:124463057-124463653_32_-","chr8:124463057-124463653"
"chr8:124463057-124463653_7_-","chr8:124463057-124463653"
"chr8:124524323-124525018_19_-","chr8:124524323-124525018"
"chr8:124524323-124525018_17_-","chr8:124524323-124525018"
"chr8:124524323-124525018_20_-","chr8:124524323-124525018"
"chr8:124524323-124525018_5_+","chr8:124524323-124525018"
"chr8:124526407-124526955_18_+","chr8:124526407-124526955"
"chr8:124526407-124526955_13_+","chr8:124526407-124526955"
"chr8:124526407-124526955_14_+","chr8:124526407-124526955"
"chr8:124526407-124526955_9_-","chr8:124526407-124526955"
"chr8:124529052-124529901_28_+","chr8:124529052-124529901"
"chr8:124529052-124529901_3_-","chr8:124529052-124529901"
"chr8:124529052-124529901_58_+","chr8:124529052-124529901"
"chr8:124529052-124529901_24_+","chr8:124529052-124529901"
"chr8:124601559-124601840_15_-","chr8:124601559-124601840"
"chr8:124601559-124601840_13_-","chr8:124601559-124601840"
"chr8:124601559-124601840_28_-","chr8:124601559-124601840"
"chr8:124601559-124601840_25_-","chr8:124601559-124601840"
"chr8:124604747-124604975_4_+","chr8:124604747-124604975"
"chr8:124604747-124604975_14_-","chr8:124604747-124604975"
"chr8:124604747-124604975_6_-","chr8:124604747-124604975"
"chr8:124604747-124604975_8_-","chr8:124604747-124604975"
"chr8:124618638-124618879_6_-","chr8:124618638-124618879"
"chr8:124618638-124618879_19_+","chr8:124618638-124618879"
"chr8:124618638-124618879_7_-","chr8:124618638-124618879"
"chr8:124618638-124618879_8_+","chr8:124618638-124618879"
"chr8:124625609-124625878_5_-","chr8:124625609-124625878"
"chr8:124625609-124625878_30_+","chr8:124625609-124625878"
"chr8:124625609-124625878_27_+","chr8:124625609-124625878"
"chr8:124625609-124625878_11_-","chr8:124625609-124625878"
"chr8:124628666-124628756_1_+","chr8:124628666-124628756"
"chr8:124628666-124628756_3_-","chr8:124628666-124628756"
"chr8:124628666-124628756_2_-","chr8:124628666-124628756"
"chr8:124628666-124628756_1_-","chr8:124628666-124628756"
"chr8:124635100-124635254_6_+","chr8:124635100-124635254"
"chr8:124635100-124635254_9_-","chr8:124635100-124635254"
"chr8:124635100-124635254_7_-","chr8:124635100-124635254"
"chr8:124635100-124635254_9_+","chr8:124635100-124635254"
"chr8:124642551-124643065_18_-","chr8:124642551-124643065"
"chr8:124642551-124643065_3_+","chr8:124642551-124643065"
"chr8:124642551-124643065_6_+","chr8:124642551-124643065"
"chr8:124642551-124643065_31_-","chr8:124642551-124643065"
"chr8:124643074-124643783_26_+","chr8:124643074-124643783"
"chr8:124643074-124643783_27_+","chr8:124643074-124643783"
"chr8:124643074-124643783_29_+","chr8:124643074-124643783"
"chr8:124643074-124643783_10_+","chr8:124643074-124643783"
"chr8:124772917-124773446_7_+","chr8:124772917-124773446"
"chr8:124772917-124773446_8_-","chr8:124772917-124773446"
"chr8:124772917-124773446_9_+","chr8:124772917-124773446"
"chr8:124772917-124773446_23_+","chr8:124772917-124773446"
"chr8:124778390-124778845_7_+","chr8:124778390-124778845"
"chr8:124778390-124778845_8_+","chr8:124778390-124778845"
"chr8:124778390-124778845_5_-","chr8:124778390-124778845"
"chr8:124778390-124778845_8_-","chr8:124778390-124778845"
"chr8:124829090-124829656_19_-","chr8:124829090-124829656"
"chr8:124829090-124829656_20_-","chr8:124829090-124829656"
"chr8:124829090-124829656_21_-","chr8:124829090-124829656"
"chr8:124829090-124829656_13_-","chr8:124829090-124829656"
"chr8:124870594-124871115_19_+","chr8:124870594-124871115"
"chr8:124870594-124871115_28_+","chr8:124870594-124871115"
"chr8:124870594-124871115_5_+","chr8:124870594-124871115"
"chr8:124870594-124871115_14_+","chr8:124870594-124871115"
"chr8:124890019-124891204_23_-","chr8:124890019-124891204"
"chr8:124890019-124891204_44_+","chr8:124890019-124891204"
"chr8:124890019-124891204_22_-","chr8:124890019-124891204"
"chr8:124890019-124891204_36_-","chr8:124890019-124891204"
"chr8:124934163-124935014_6_-","chr8:124934163-124935014"
"chr8:124934163-124935014_64_+","chr8:124934163-124935014"
"chr8:124934163-124935014_52_-","chr8:124934163-124935014"
"chr8:124934163-124935014_45_+","chr8:124934163-124935014"
"chr8:124935257-124935468_11_-","chr8:124935257-124935468"
"chr8:124935257-124935468_3_+","chr8:124935257-124935468"
"chr8:124935257-124935468_11_+","chr8:124935257-124935468"
"chr8:124935257-124935468_10_-","chr8:124935257-124935468"
"chr8:124948724-124949134_3_-","chr8:124948724-124949134"
"chr8:124948724-124949134_11_-","chr8:124948724-124949134"
"chr8:124948724-124949134_13_-","chr8:124948724-124949134"
"chr8:124948724-124949134_14_-","chr8:124948724-124949134"
"chr8:124974348-124974941_7_+","chr8:124974348-124974941"
"chr8:124974348-124974941_12_+","chr8:124974348-124974941"
"chr8:124974348-124974941_13_+","chr8:124974348-124974941"
"chr8:124974348-124974941_5_-","chr8:124974348-124974941"
"chr8:124996607-124997444_54_-","chr8:124996607-124997444"
"chr8:124996607-124997444_14_+","chr8:124996607-124997444"
"chr8:124996607-124997444_11_+","chr8:124996607-124997444"
"chr8:124996607-124997444_15_+","chr8:124996607-124997444"
"chr8:124997536-124997605_4_-","chr8:124997536-124997605"
"chr8:124997536-124997605_1_-","chr8:124997536-124997605"
"chr8:124997536-124997605_1_+","chr8:124997536-124997605"
"chr8:124997536-124997605_2_-","chr8:124997536-124997605"
"chr8:124997660-124997720_1_+","chr8:124997660-124997720"
"chr8:124997660-124997720_2_+","chr8:124997660-124997720"
"chr8:124997660-124997720_3_+","chr8:124997660-124997720"
"chr8:125018800-125020237_49_-","chr8:125018800-125020237"
"chr8:125018800-125020237_48_-","chr8:125018800-125020237"
"chr8:125018800-125020237_31_-","chr8:125018800-125020237"
"chr8:125018800-125020237_25_-","chr8:125018800-125020237"
"chr8:125024414-125024682_5_-","chr8:125024414-125024682"
"chr8:125024414-125024682_11_+","chr8:125024414-125024682"
"chr8:125024414-125024682_3_-","chr8:125024414-125024682"
"chr8:125024414-125024682_6_+","chr8:125024414-125024682"
"chr8:125027293-125027662_5_+","chr8:125027293-125027662"
"chr8:125027293-125027662_14_-","chr8:125027293-125027662"
"chr8:125027293-125027662_20_-","chr8:125027293-125027662"
"chr8:125027293-125027662_11_-","chr8:125027293-125027662"
"chr8:125029762-125030351_11_+","chr8:125029762-125030351"
"chr8:125029762-125030351_11_-","chr8:125029762-125030351"
"chr8:125029762-125030351_10_+","chr8:125029762-125030351"
"chr8:125029762-125030351_23_+","chr8:125029762-125030351"
"chr8:125043785-125044106_35_+","chr8:125043785-125044106"
"chr8:125043785-125044106_21_+","chr8:125043785-125044106"
"chr8:125043785-125044106_33_+","chr8:125043785-125044106"
"chr8:125043785-125044106_20_+","chr8:125043785-125044106"
"chr8:125048345-125048463_3_-","chr8:125048345-125048463"
"chr8:125048345-125048463_4_+","chr8:125048345-125048463"
"chr8:125048345-125048463_3_+","chr8:125048345-125048463"
"chr8:125048345-125048463_1_+","chr8:125048345-125048463"
"chr8:125049995-125050466_48_-","chr8:125049995-125050466"
"chr8:125049995-125050466_4_-","chr8:125049995-125050466"
"chr8:125049995-125050466_24_-","chr8:125049995-125050466"
"chr8:125049995-125050466_19_-","chr8:125049995-125050466"
"chr8:125051292-125051577_19_-","chr8:125051292-125051577"
"chr8:125051292-125051577_24_-","chr8:125051292-125051577"
"chr8:125051292-125051577_29_-","chr8:125051292-125051577"
"chr8:125051292-125051577_12_+","chr8:125051292-125051577"
"chr8:125052920-125053123_17_-","chr8:125052920-125053123"
"chr8:125052920-125053123_1_+","chr8:125052920-125053123"
"chr8:125052920-125053123_9_-","chr8:125052920-125053123"
"chr8:125052920-125053123_16_-","chr8:125052920-125053123"
"chr8:125053527-125053918_24_+","chr8:125053527-125053918"
